"label","fitur"
1,"jokowi hukuman seumur hidup bagi kepala daerah mainkan bantuan covid kabar bahagia buat warga yg nda dapa bansos jgn pigi pa pala rt atau kades langsung polres jo kong lapor tu kades deng pala pala deng rt rt yg ada bermain akang ngoni pe bantuan covid saatnya ngoni bertindak bilang pa tu pala rt deng kades president so bilang hukuman seumur hidup bagi kepala daerah mainkan bantuan covid deng kapolri so warning lagi untuk warga yg blum dapat bansos segra melapor ke polres httpswwwdotjayantaranewsdotcom"
1,"wapres maruf amin imbau umat islam sholat tobat agar virus corona cepat teratasi kh maruf amin menghimbau kepada seluruh umat islam di indonesia untuk melakukan sholat tobat supaya virus corona atau covid agar cepat teratasi"
1,"objek wisata guci dilanda banjir bandang assalamualaikum wr wb selamat malam bapakibu izin melaporkan info dari teman guci barusan kali gung banjir bandang untuk yang diwilayah bawah agar waspada"
1,"moeldoko bantah mantan direktur keuangan jiwasraya hary prasetyo adalah menantunya wow ternyata direktur keuangan jiwasraya mantunya moeldoko pantes aja pada mingkem erick maju kena mundur kena dong"
1,"akibat pemadaman listrik pln ribu tka ilegal dari rrc masuk indonesia akibat pemadaman listrik pln ribu tka ilegal dari rrc masuk indonesia"
1,"perihal mobilitas personel bin dan upaya pendeskreditan netralitas tni oleh polri dan bin kepada yth kabais cc direktur d dari dansatgas waspada bais tni perihal mobilitas personel bin dan upaya pendeskreditan netralitas tni oleh polri dan bin"
1,"terciduk diduga oknum bais tni provokasi massa di aksi mei dan menyudutkan polri tangkapprovokatorbaistniperusuhnkri oknum bais tni provokasi massa aksi mei jakarta salah satu oknum anggota tni yang diduga berperan memprovokasi massa di aksi mei terungkap"
1,"slogan bersatu keselamatan no polisi jgn begitulah nanti kami yg hajar kalian"
1,"capture berita berjudul ucapan yenny wahid di anggap angin lalu oleh warga nu kaum nahdliyin tetap dukung prabowo sandi ucapan yenny wahid di anggap angin lalu oleh warga nu kaum nahdliyin tetap dukung prabowo sandi tulis akun facebook ali asgar jumat "
1,"projo cebong pasti lompat lompat dengan adanya ini projo cebong pasti lompat lompat dengan adanya ini"
0,"satelit merah putih milik telkom indonesia resmi diluncurkan spacex menteri bumn ri rini m soemarno dan direktur utama pt telkom indonesia persero tbk telkom alex j sinaga meninjau langsung satelit merah putih di spacex cape canaveral air force station florida pekan lalu selasa "
0,"projo bantah lakukan penghadangan terhadap neno warisman janganlah melemparkan tuduhan palsu fitnah dan hoax kata ketua umum projo budi arie setiadi selasa "
1,"spbu di cipinang meledak dan terbakar peringatan buat kita semua org tua keluar mobil mengisi bensin anak anak maen hp didalam mobil menyebabkan sebuah peledakan pom bensin cipinang meledak dan terbakar"
0,"aji pontianak gelar pelatihan anti hoaks di rri aliansi jurnalis independen pontianak bekerjasama dengan google news intiative dan internews menggelar kegiatan workshop hoax busting and digital hygiene bagi mahasiswa dan masyarakat umum yang dilaksanakan di aula lpp rri pontianak jumat "
0,"tersangka muslim cyber army diduga ahokers irwan menerangkan bahwa seluruh akun milik lutfi yang diduga digunakan untuk penyebaran berita bohong hoax maupun konten berisikan ujaran kebencian telah disita seluruhnya oleh penyidik dari yang berhasil diamankan tidak ada akun atas nama cakluth semua akun lutfi kita sudah sita berarti ada orang mengatasnamakan lutfi berarti imbuh irwan"
1,"pernyataan publik kemeterian kelautan dan perikanan pernyataan publik kemeterian kelautan dan perikanan "
1,"karena kunci admin kita di bank adalah nik dan nama ibu kandung pengumuman harus daftar ulang nohp adalah hoax barusan liputan trans jam menit kominfo tdk pernah memberikan pernyataan seperti itu itu hoaxs dan data yg diminta itu bisa disalahgunakan oleh orang yg tdk bertanggung jawab untuk melakukan kejahatan per bankan karena kunci admin kita di bank adalah nik dan nama ibu kandung tolong share ini ke teman"
0,"pemukulan imam salat tarawih oleh polisi beredar postingan yang berisi klaim terkait adanya kasus pemukulan imam salat tarawih m nabis batubara oleh oknum polisi polres padang sidempuan yang disebutkan oleh pemosting tersebut terjadi pada hari sabtu tanggal mei malam"
1,"membuang tisu bekas di wadah makan atau minum di singapur dikenakan denda mau kasih info aja ada peraturan baru di singapore kalo habis makan jangan taruh bekas tissue di dalam piring atau mangkok krn dianggap menyebarkan virus sb tempat tersebut utk makan ada denda temen ku kasi info brsan yg tinggal dr sgpore"
1," uang terbitan baru memiliki logo alu parit uang terbitan baru memiliki logo alu parit"
1,"aceh boikot nasdem dan surya paloh aceh boikot nasdemsurya paloh atau surya paleh penghianat agamjangan lagi ngaku putra acehanda putra yahudi"
1,"starbucks haram di malaysia bye bye starbucks starbucks telah disahkan haram oleh jakim jabatan kemajuan islam malaysia"
1,"foto lagi curhat sihh tapi gak kedengaran ngmong apa cuma cebong yg tau dia ngmong apa makanya wktu pemilu jokowi prbolehkan orang gila nyoblos"
1,"voucher dua pizza besar dominos pizza selama masa pandemi corona dominos is giving away free large pizzas per family to everyone this week to support the nation during corona pandemic click here to get ttpwwwdotdominoscomdotpizzadotclub"
1,"seorang pria melempar laptop dan membanting televisi saat menonton wawancara najwa dengan presiden jokowi tahan emosi bpkjangan karena hal tersebut bpk tdak bisa menahan emosi bpk klu sudah seperti itu siapa yg rugi"
1,"ketahuan siapa yang melindungi tka cina bravo tni tembak semua hingga mati penghinat bangsa naaaa ketahuan siapa yang melindungi tka cina bravo tni tembak semua hingga mati penghinat bangsa ini "
1,"surat imbauan dinkes kota batam untuk perusahaan agar menyediakan apd menindak lanjuti himbauan kementerian ketenagakerjaan ri melalui kewenangan gubernurwal kotabupati kita meminta perusahaanperusahaan melakukan upaya pencegahan penyebaran dan penanganan kasus terkait wabah covid di lingkungan kerja diantaranya melakukan pembinaan dan pengawasan terhadap pelaksanaan peraturan dan perundangundangan di bidang keselamatan dan kesehatan kerja k maka kami dari dinas kesehatan kota batam memberikan surat himbauan kepada perusahaanperusahaan untuk melengkapi fasilitas alat pelindung diri apd untuk pencegahan wabah covid dan dapat melakukan pembelian ke beberapa penangung lawab pengurus dibawah ini"
0,"apa itu coronavirus dan seberapa khawatir kita seharusnya apa saja gejala yang disebabkan oleh virus dari wuhan di cina bagaimana penularannya dari satu orang ke orang lain dan pada titik apa anda harus pergi ke dokter"
1,"proyek kereta cepat kebanggaan presiden joko widodo dari hasil utang ke china triliunan ternyata tidak kokoh dan roboh hasilnya menyedihkansmirk proyek kereta cepat kebanggaan presiden joko widodo dari hasil utang ke china triliunan ternyata tidak kokoh dan roboh hasilnya menyedihkan smirk"
1,"judul berita tempo mui minta agar jangan bermain terompet dan mercon saat tahun baru cukup teriak toot dan dor dengan keras mui minta agar jangan bermain terompet dan mercon saat tahun baru cukup teriak toot dan dor dengan keras"
1,"akun facebook bernama kang rijanto bukan milik bupati blitar pagi tadi anakanak kominfo ngeshare di grup kemudian kami konfirmasi ke ajudan dan humas ternyata fixed akun palsu"
1,"foto diluar yang gak bisa masuk ribuan doang ini gak jutaan diluar yang gak bisa masuk ribuan doang ini gak jutaan kalo yang minggu lalu lebih dikit dari ini tapi jumlahnya jutaan itu bedanya"
1,"gus sholah hadiri gerakan hizib nasional dan deklarasi dukungan prabowosandi barisan kyai dan santri nahdliyin pasuruanjawa timur"
0,"penjelasan terkait informasi mobil berstiker prabowosandi tidak boleh masuk kebun raya bogor beredar broadscast via whatsapp mobil yg ada stiker prabowo tidak diperbolehkan masuk kebun raya bogor benar atau hoax cc jabarsaberhoaks turnbackhoax"
1,"jaman sibelegug keliatan banget semua asalan semua ga ada yg bener jaman sibelegug keliatan banget semua asalan"
0,"charta politika tidak pernah melakukan survei nasional dengan simulasi jokowi kh maruf amin dan prabowo subianto sandiaga uno adapun data gambar mengenai hasil survei nasional mengatasnamakan charta politika yang beredar di beberapa whatsapp group adalah hoax dan kami akan memproses secara hukum"
1,"ahok menjual buku bantu mako brimob ahok kumpulkan milyar bantu mako brimob"
1,"penerapan tilang ecctv di depok ojo lupa juga temen yg kerja atau perjlnn ke kota depok informasi mulai agustus "
0,"polri bantah kerahkan sniper untuk menjaga veneu asian games penembak jitu atau sniper untuk menjaga keamanan venue atau arena asian games "
0,"teknik penyebaran hoax dengan ancaman awas hoax kabar tipuan yang mematikan"
1,"polisi tidak jadi buru pemilik akun negringeri ternyata pimpinan mca adalah jasmev hmm jasmev heh mca ori itu tanpa bentuk nggak ada pemimpinnya modal hp jadul kuota giga pun bisa jadi mca tugasnya cuma satu ngelurusin yg bengkok ngelempengin info ngawur"
1,"pasca aktifitas ranjang wanita bisa cepat hamil usai konsumsi kentang goreng mcdonalds pakar diet sarah rueven sama sekali tidak ada kredibilitas jika mengonsumsi kentang goreng mcdonald s setelah aktifitas ranjang bisa membantu membuat hamil "
0,"posting baliho hoax soal pdip seorang ibu ditangkap polisi seorang ibu rumah tangga berinisial rin ditangkap tim subdit cyber ditreskrimsus polda metro jaya rin ditangkap karena menyebarkan hoax foto baliho yang menyudutkan pdip"
1,"tidak bisa ketemu trump akhirnya tv mereka yang hancur ini lah reaksi orang yg tidak bisa ketemu trump akhirnya tv mreka yg hancur mrka sama dgn kita sm marah kesal tp kita bisa apa hanya mmpu berdoa doakan semoga trump di lengserkan dan di beri azab"
1,"telur menetas manusia telur menetas manusia"
0,"yenny wahid pbnu gagal paham terhadap kebijakan pemerintah lima hari sekolah sabilillhnet jakarta direktur wahid foundation yenny wahid bersama pegiat pedidikan najeela shihab pada hari selasa agustus mendatangi kantor kemendikbud kedatangan mereka hendak menemui menteri pendidikan dan kebudayaan muhajir effendy kepentingannya untuk tabayun terhadap kebijakan pemerintah yang sedang banyak mendapat perhatian publik yaitu lima hari sekolah lhs"
1,"acara lomba baca puisi wiji thukul di universitas pekalongan beredar poster dan selebaran lomba baca puisi karya wiji thukul yang diselenggarakan oleh organisasi mengatasnamakan gerakan pki di universitas pekalongan"
1,"thahir pembina brimob mereka ternyata sudah jadi setia piara an rezim antek china komunis tiongkok mereka jadi setia piara an rezim berbasis pki itu sejak jokodog jadi gubernur dki jakarta"
1,"video warga india diserang serangga beracun warga india diserang serangga beracun"
1,"rezim togog bedebah pasilitasi karantina khusus untuk tka siluman china apa ada yang kalian kenal terpapar covid kemudian dirawat di sini lokasi di jalan pasir putih ancol"
0,"pasien positif covid di rst latumeten ambon masih dalam perawatan pasien positif covid di rst latumeten ambon yang diberitakan meninggal dunia ternyata tidak benar ketua gugus tugas percepatan penanganan covid provinsi maluku kasrul selang menyatakan bahwa berita meninggalnya pasien itu adalah hoaks"
1,"foto perempuan muslim uighur yang dizalimi dan doanya memicu azab virus corona mashaa allah virus corona azab allah swt asbab do a wanita islam oighur yang dizholimin alkisah seorang pria banglades mimpi bertemu sosok virus corona virus corona bercerita dia hadir atas do a seorang wanita islam oighur yang dizholimin maka allah swt mengirim saya untuk mengajab pelakuya"
1,"rumah sakit kanusojo balikpapan telah menerima pasien positif virus corona bismillah info penting usahakan keluar memakai masker karena di rs kanujoso sudah menerima pasien positif corona orang balikpapan baru datang dari china berita akurat"
1,"video sebuah restoran menyajikan daging manusia kepada pelanggannya mengerikkan sebuah restoran menyajikan daging manusia kepada pelanggannya"
1,"video pembukaan gereja katolik di arab dihadiri raja salman pembukaan gereja katolik di arab dihadiri raja salman luar biasa peresmian gereja katholik di dubai oleh raja dubai yg mayoritas warganya islam toleransi dijunjung tinggi di indo "
1,"foto yg di lingkaran warna biru adalah habib husen bin syihab ayahanda dari habib riziq syihab tau sejarah biar tidak di tipu mereka yg di lingkaran warna biru adalah habib husen bin syihab ayahanda dari habib riziq syihab yg membantu memproklamatorkan kemerdekaan nkri untuk memperoleh pengakuan kedaulatan dari negaranegara arab timur tengah"
1,"bupati banyuangi azwar anas tawarkan lowongan kerja dengan mahar rp juta bupati banyuangi azwar anas dalam percakapan tersebut terlihat bahwa sang bupati menjanjikan pekerjaan pada penerima pesan dengan membayar sejumlah uang"
1,"penjual bakso mantan intel yang menyamar pak bagyo penjual bakso ini dulunya adlh seorang intelserse ditugaskan untuk menyelidiki kasus judi gaple dipasar karangturi pak bagyo menyamar menjadi tukang bakso kasus tidak pernah terungkap tapi baksonya malah laris manis sekarang malah buka cabang di pasar ngipik"
0,"soal wisata halal danau toba gubernur sumut itu hoaks sangat jelek jangan pernah percaya dengan hasutan dan fitnah"
1,"viralkan berulang ulang karena ini masalah nyawa viralkan berulang ulang enggak apa karena ini masalah nyawa praypraypraypraypraypraypraypraypray"
1,"foto di cuitan saudari kita ini oleh pedjoeangislam saudari kita ini adalah hafizah alquran yang syahid pertama di masjid new zealand selandiabaruinsidenteroris"
0,"klarifikasi ridwan kamil terkait tudingan bermain dua kaki beredar foto dengan gesture finger heart ala korea dengan pesan mengadu domba seperti itu"
1,"petugas operator tipu pengguna jalan tol buat yg suka lewat tol info copas hati penguna etoll card di tol jorr "
1,"bayi selamat korban lion air jt bayi selamat korban lion air jt kiriman dr teman d rsud kerawang"
0,"klarifikasi ainun baharuddin terkait meme yang bertuliskan tusuk ka kalau amuki enak itu real bukan dari saya saya berani bersumpah demi allah saya tidak pernah buat slogan dengan katakata kurang ajar seperti itu"
1,"penggunaan foto di meme karya ahok karya anies silakan kasih penilaian sendiri dah "
1,"mobil mba neno dibakar mobil mba neno dibakar"
0,"years of living dangerously last stand jejak digital memang kejam and it s not funny it s not funny kata indiana jones kepada eksmenhut melawanlupa"
1," rezim jokowi semakin radikal pada umat islam sebagaimana yang kita tahu kalau adalah tahun politik rezim jokowi dan para pendukung setianya sangat benci dengan pergerakan umat islam karena tidak mendukung kepentingan mereka bahkan umat islam membongkar konspirasikonspirasi politik mereka dan menghadang gerakannya"
1,"alasan presiden jokowi tak mau kasus reklamasi diusut karena dimungkinkan uangnya untuk dana mantu anaknya ternyata ini alasan dibalik kenapa jokowi nggak mau kasus reklamasi diusut mungkin uangnya untuk dana mantu anaknya"
0,"eksperimen mengupas hoax potongan kanker yang menjauhi bawang putih eksperimen mengupas hoax potongan kanker yang menjauhi bawang putih "
1," tawuran fbr vs ambon di cililitan tawuran fbr vs ambon di cililitan"
1,"foto jokowi dan megawati potong tumpeng di atas meja berlambang pki beredar foto presiden joko widodo dan mantan presiden ke megawati soekarnoputri tengah memotong tumpeng di atas meja berlogo pki"
1,"empat partai politik paling tak informatif versi komisi informasi publik yang dimuat di kompascom empat partai politik paling tak informatif versi komisi informasi publik yang dimuat di kompascom"
1,"gibran tantang rocky gerung debat terbuka di tvone gibran tantang rocky gerung debat terbuka di tvone"
1,"foto inilah makam nabi muhammad saw di masjid nabawi subhanallah inilah makam nabi muhammad saw di masjid nabawiyang menuliskan aamiin lalu bagikan foto ini semoga terkabul doanya dikaruniai banyak keberuntungan dan rizqi berlimpah berkah bisa ke sini berziarah amiin yaa robbal alamiin"
1,"video ini demo di amerika saat ini di masa pandemik covid ini demo di amerika saat ini di masa pandemik covid jika dalam minggu mayat berglimpangan di amerika berarti benar virus corona itu ganas dan nyata tapi apabila tdak terjadi apa brarti silahkan pikirkan sendri hikmah demo usa dalam covid covidchinaviruskonspirasi"
1,"terjadi pemblokiran akses jalan kerinci bangko akses kerinci bangko sdh diblokir di bdg semoga virus covid cepat berlalu aamiin"
1,"bagi yang berkeliaran saat psbb di kota bandung akan dipukul rotan oleh aparat psbb kota bandung raya hari senin mulai jam wib"
1,"pasien berstatus positif covid di wilayah tiban melarikan diri hatihati tiban koperasi ada yang positif covid blok k ruli atas nama ikhwannudin asal usia tahun lab positif tapi pasien tidak kooperatif tidak terbuka jadi mohon lebih hatihari buat yang lainnya ya safety health kalau ke luar rumah pakek masker karena tiban sudah ada yang positif untuk keluarganya sekarang masih dicari karena belum ada info ke mana"
1,"mulai senin maret kota makassar lockdown lokal untuk mencegah penyebaran covid lockdown lokal mencegah penyebaran covid di area makassar senin maret jam waktu setempat sampai batas waktu yang tidak di ketahuipemerintah terkait bersama tni polri akan menutup jalur akses keluar masuk kota makassar darat udara laut kecuali untuk keperluan medis salama kiriballamki"
1,"ada ribu tenaga kerja asal china di morowali yang sedang dalam pengawasan media asing france mengungkap ada ribu tenaga kerja asal china di morowali yang sedang dalam pengawasan karantina ribu banyak ya belum lagi didaerah atau tempat lain besar juga pengkhianatan bangsatbangsa ketika warga negara hanya di php kartu prakerja"
0,"kerabat sebut zaadit taqwa alami gangguan jiwa sejak jokowi terpilih menjadi presiden kerabat sebut zaadit taqwa alami gangguan jiwa sejak jokowi terpilih menjadi presiden syedihhh "
1,"penemuan sabu di dalam nanas terjadi di indonesia nanas illegal isinya sabu yg dikemas nanas buatan berhasil diamankan bnn dan mabes polri sudah segini rusak dan beraninya warga atau bangsa lain lain mengirimkan racun untuk bangsa indonesia sampai sebegitu jahatnya mereka untuk anak negeri ini ya allah ya allah hancurkanlah negara yang menjalimi umat islam di indonesia ini"
1,"ade armando akting sakit ketika mau dipanggil polisi ternyata lebih gentelmen akhmad dani ketimbang kodok buduk pengecut macam ade armando entah ini akting atau beneran si ade joker ketika mau di panggil polisi tiba langsung sakit kita doakan yuk sesuka pemirsa di rumah biar si ade joker cepat pulang ke tpu tanah kusir atau tpu jeruk purut"
1,"tiongkok minta dua pulau untuk bayar utang ri tiongkok minta dua pulau untuk bayar utang ri ngawur tuh"
1,"ledakan bensin karena dering ponsel kejadian di sukoharjo ketika mau ngisi bensin hp yg ada di jok sepeda berdering ada nada panggil ahirnya buuuuuuom pelajaran untk kita semua"
1,"pendeta di brazil wanita gemuk tidak bisa masuk sorga di indonesia beberapa waktu lalu ada pemuka agama yg ngomong wanita soleha itu bb nya tidak lebih dari kg pengikutnya iya iya aja di brazil ada pemuka agama yang bilang wanita gemuk tidak bisa masuk sorga dan akibatnya adalah pemuka agama itu mental dari mimbar"
1,"krakatau steel di kuasai cina krakatau steel di kuasai cina hancur ekonomi negara"
1,"nenek pencuri singkong dan hakim mulia kisah seorang nenek mencuri singkong karena kelaparan dan hakim menangis saat menjatuhkan vonis"
1,"ulama di banten dibacok simpatisan pki terjadi pembunuhan seorang kyai di daerah mancak gunung sari pelaku berhasil dihakimi masa dan mari kita kaga ulama dan kyai kita"
0,"klarifikasi terkait perbedaan hasil situng kpu ketika dipindahkan dalam bentuk microsoft excel hasilnya persentase yang ditemukan kumparan sama dengan kpu yakni jokowima ruf berada di angka persen atau dibulatkan persen dan prabowosandi sebesar atau dibulatkan sebesar persen perolehan suara ini sama dengan hasil sementara yang diperlihatkan website resmi kpu data ini diambil pada april uji coba klaim data di situng kpu terbalik juga sudah dilakukan oleh beberapa orang salah satunya akun di bawah ini kesimpulannya sesuai dengan data kpu"
1,"lagi heboh hari ini putihkansolo lagi heboh hari ini putihkansolo periode merusak akan berakhir rezim the end "
1,"ada aksi dengan geruduk kedubes arab saudi untuk bela kalimat tauhid dan habib rizieq ayo para singa allah geruduk kedutaan saudi yang telah mempermalukan habib rizieq lawan aksi intelejen perjuangan harus istiqomah aksi aksibelakalimattauhid"
1,"jangan bangga telah membangun infrastruktur jangan bangga telah membangun infrastruktur hanya dalam hitungan detik allah bisa hancurkan bangun dan ajaklah rakyatmu taat kepada allah maka allah akan turunkan keberkahan dari langit dan bumi gamal albinsaid "
0,"klarifikasi video tka china mengukur tanah bagaimana kalau tiba di kampung anda tinggal di ukur oleh warga china yg tdk bisa berbahasa indonesia"
1,"pesawat jatuh di sidomukti probolinggo jawa timur pesawat jatuh lokasi sidomukti"
1,"video seseorang meninggal saat banjir akibat sengatan listrik dari hp waspada jangan gunakan hand phone dan segera matikan hand phone anda disaat juan dan berdiri di genangan air"
0,"klarifikasi badan kepegawaian negara terkait tersebarnya surat pengangkatan cpns palembang surat keputusan tersebut palsu dan secara ilegal telah mencatut nama bkn sebagai institusi pelaksana penyelenggaraan seleksi cpns nasional"
0,"pt dirgantara indonesia tak dijual ke pihak asing pemberitaan mengenai pt dirgantara indonesia persero dijual ke pihak asing kami nyatakan hoax berita ini adalah berita bohong yang berulang dari tahun lalu"
0," hatihati modus baru phising akun facebook hatihati modus baru phising akun facebook"
0,"bus transjakarta nyangkut akibat perintah bus transjakarta nyangkut akibat perintah"
0," bin keluarkan surat edaran larang bercelana cingkrang dan berjenggot bagi karyawannya bin keluarkan surat edaran larang bercelana cingkrang dan berjenggot bagi karyawannya"
0,"para santri solo pawai obor untuk lawan yg pawai lilin allahu akbar pawai obor untuk lawan pawai lilin sedang berlangsung para santri solo pawai obor untuk lawan yg pawai lilin allahu akbar "
0," foto makan bersama sby dengan gnpf mui foto makan bersama sby dengan gnpf mui"
1,"gubernur papua lukas enembe hadir di rapat ktt amerika serikat afrika diamdiam lukas enembe bertemu dengan presiden obama as dan presiden zimbia di kota washington "
1," flu pandemic photo flu pandemic photo"
1,"yang ada di antara ir soekarno dan jendral soedirman adalah abdurrahman baswedan kakek dari anies baswedan yang berada di antara ir soekarno dan jendral soedirman adalah almarhum abdurrahman baswedan kakek dari pak anies baswedan lahir di surabaya pada september dan meninggal di jakarta pada maret putra dari awad umar baswedan dan khadjijah badid merupakan anggota badan penyelidik usahausaha persiapan kemerdekaan indonesia bpupki pantes cucunya hebat ternyata dari keluarga orang hebat juga note serius mau tanya nih ada yang tau ketika itu kakek nya jokowi ahok lbp ada dimana "
1,"video jokowi akui sudah gagal sebagai presiden akan serahkan semua jabatan presiden ke prabowo jokowi akui sudah gagal sebagai presiden akan serahkan semua jabatan presiden ke prabowo "
1,"in the film captain america captain steve wakes up in modern times and you can see the corona virus in the captain america captain steve wakes up in modern times and you can see the corona virus repost marvelk follow me for more anthonymackie sebastianstan wyattrussell zemo disneyplus thefalconandthewintersoldier thanosdidnothingwrong blackpane endgame infinitywar chrisevans chrishemsworth captainamerica thor falconandthewintersoldier hawkeye infintywar marvelindonesia marvelindo konspir"
1,"mereka sudah mempersiapkan senjata tuk membantai pribumi mereka sudah mempersiapkan senjata tuk membantai pribumi dimohonkan rakyat pribumi dimanapun berada tuk siaga tingkat tinggi agar tni tidak kewalahan menghadapi china"
1,"foto berisi poinpoin aturan pembatasan kegiatan masyarakat denpasar penting diperhatikan bagi masyarakat yang akan memasuki wilayah denpasar terkait dengan akan adanya pelaksanaan pembatasan kegiatan masyarakat di wilayah denpasar akan dilakukan pemantauan dan penindakan yang dilaksanakan tahap yaitu"
1,"pasar tanah abang di tutup sementara jakarta maret menyikapi merebaknya wabah virus corona covid di indonesia khususnya dki jakarta serta sesuai instruksi gubernur provinsi dki jakarta sore ini bahwa untuk mencegah dan sebagai upaya preventif penyebaran virus corona covid untuk menutup sementara selama minggu pasar regional tanah abang"
1,"luhut menteri indonesia atau dubes khusus china untuk indonesia tulisan akbar tandjung disaat umat ini marah karena china melanggar batas kedaulatan negara disaat upaya maksimal perlu dipersiapkan untuk menghalau eksistensi kapal dan kedaulatan china di perairan indonesia di selat natuna luhut binsar panjaitan jusrtu menganggap remeh masalah bukannya protes dan marah kepada china luhut justru meminta negara ini marah pada negaranya sendiri"
1,"polda di yogyakarta tidak pernah bekerja sama dengan leasing dalam hal pelelangan mobil kredit macet awas penipuan jika ada yang memasang iklan seperti pada gambar di postingan ini kami pastikan bahwa itu penipuan untuk diketahui polda di yogyakarta beserta jajaran tidak pernah bekerja sama dengan leasing di iklan itu ditulis lesing dalam hal pelelangan mobil kredit macet"
1,"pemakaian perhiasan emas pada bayi berbahaya karena partikel emas dapat menembus kulit perhiasan emas untuk bayi dari segi analisa medispara ahli memberikan kesimpulan tentang atom yang berada pada emas dapat menembus kulit luar dan merasuk dalam darah manusia apabila bayibayi yang masih menggunakan emas dapat meningkatkan presentase atom emas dalam darah dan air seni yang diluar batas gejala ini biasa juga disebut dengan migrasi emas"
1,"pesan berantai catut disdukcapil bandung jika ada pemudapemudi yang mengatas namakan dari universitasperguruan tinggi dan meminta anda utk menunjukkan ktp dg alasan sebagai bahan untuk skripsi dan orang tersebut akan memfoto ktp anda jangan diijinkan karena foto ktp tersebut di gunakan untuk peminjaman online"
1,"video seorang wanita tersentuh oleh kuasa roh kudus panik di pesawat cayman airways seorang wanita tersentuh oleh kuasa roh kudus pagi ini tepatsetelah naik ke pesawat dr dubai ke jamaikadia terus melompat n berteriak yesus yesus yesus penerbangan di tunda jam mereka harus membawa wanita itu turun dr pesawat tepat setelah itu kapten penerbangan n memperhatikanbahwa pesawat itu ternyata memiliki masalah mesin yg serius"
0,"video petugas kpps coblosi kertas suara di halmahera tengah beredar ampunilah semua komisioner kpuid ya allah "
1,"meme bj habibie mengatakan lawan berat prabowo itu bukan jokowi tp kecurangan lawan berat prabowo itu bukan jokowi tp kecurangan"
1,"penganugerahan gelar bapak reformasi kepada amien rais di ui undangan terbuka penganugerahan gelar bapak reformasi indonesia tanpa dia takkan ada hari ini balairiung univ indonesia waktu ahad mei maspiyuuu republikaonline wartapolitik mkhumaini fadlizon netizentofa zarazettirazr zulhasan dppgmn"
1,"mobil tetap jokowi masuk got berawal dari got nyungsepnya juga di got "
1,"screenshot foto tsamara amany dengan ajakan akun media sosial bernama projo untuk dukung jokowi yang dibantu melalui cara ilegal bocooorbocoooor"
1,"teriak jokowi dua periode lelaki ini dihajar warga bonyok dehhh cebong gak tau sikon sudah tau rakyat kesulitan antri buat beli gas eeeeeee si cebong malah promosi teriak jokowi dua periode dan belum menit teriakteriak tiba mukanya si cebong sdh bonyok deeehhh rakyattidakbutuhjanji"
1,"pembangunan gereja terbesar se asia tenggara di kabupaten tangerang pembangunan gereja dan sekolah keristen terbesar se asia tenggara sok hayang seuriiii da ngadengena geh saha sih panitia pembangunan jeng penyelenggarana saha sih oknum oknum nu terlibat di jerona puguh indonesia mayoritas agama islam nanaonan ngabangun gereja di tengah tengah penduduk islam mana seluruh dewan ke pemerintah kabupaten tangerang angkat bicara henteu mengenai hal ieu"
0,"klarifikasi terkait pesta budaya tabuik yang disebut beraliran syiah berhatihatilah tradisi tabuik di pariaman adalah tradisi syiah mari kita jangan berbaur didalamnya agar tidak menjadi bagian dari dosa besar kepada allah subhanahu wa taala dengan ikut serta menghadirimeramaikan acara tabuik di pariaman yang merupakan tradisi syiah tetapi dijadikan adatistiadat turun temurun"
1,"maaf foto ditutup sebagian karena dilarang memperlihatkan aurat jangan ikuti orang pesimis yg meremehkan kemampuan atletnya mungkin bagi orang pesimis itu berjuang adalah menyingkirkan pesaing dengan volume kardus bukan dengan prestasi"
1,"baca caption pasti cebong gagal fokus baca caption pasti cebong gagal fokus bhaahahahaha berarti analisis mimin tepat ada kemungkinan pengalihan isu yang teriak mimin fitnah penggiringan opini provokator dll dengan analisis yang mimin sampaikan selamat tuduhan anda berbalik bnpt dah ngaku tuh pengalihan isu itu ada bahahaha dungu link httpswwwmerdekacomperistiwabnptakuipenggerebekanterorisuntukpengalihanisuhtml berita tahun "
0,"xiami jualan hp atau komunisme xiaomi mulai menerapkan faham komunis dengan mengharamkan keuntungan diatas untuk penjualan ponselnya"
1,"gus mus membuat tulisan membela puisi sukmawati soekarnoputri hilangnya akal sehat sedih banget melihat perilaku pengguna media sosial sekarang ini kecepatan jempol beraksi tak sebanding dengan kecepatan berpikir otaknya begitu mudahnya klik tombol share bagikan tanpa berpikirulang apakah yang akan dibagikan itu hoax atau bukan contoh paling mutakhir postingan seseorang tentang puisi sukmawati yang mencatut nama abah gus musa mustofa bisri "
0,"pernyataan kepala bssn soal hoaxmembangun dari maaf hingga bangga kalau itu dianggap suatu kesalahan ya saya meminta maaf tapi niat saya nggak begitu sebenarnya"
1,"pantauan udara zikir bersama ustad abdul somad pantauan udara zikir bersama ustad abdul somad "
0,"ya ampun pak jokowi difitnah lagi ya ampun pak jokowi difitnah lagi"
1,"bocah ini kena gangguan jiwa karena terlalu banyak ikut les mungkin bisa di share ke group ortu bocah ini kena gangguan jiwa karena terlalu banyak ikut les "
1,"gubernur sulsel mendukung gerakan matikan lilin saya gubernur sulsel sangat mendukung gerakan matikan lilin "
